No,Category,Guideline,Description,Do,Dont,Code Good,Code Bad,Severity,Docs URL
11,Caching,"Use request deduplication and cache strategies","Next.js automatically deduplicates fetch requests with the same URL and options during a single render pass. Understand the four caching layers: request memoization, data cache, full route cache, and router cache.","Rely on automatic request deduplication for the same fetch across components; use cache: ""no-store"" for always-fresh data and next.revalidate for time-based revalidation","Do not manually implement request deduplication; do not set cache: ""no-store"" on every fetch as it disables all caching benefits","// Automatic deduplication: both components share one request
// app/layout.tsx
async function getSettings() {
  const res = await fetch('https://api.example.com/settings', {
    next: { revalidate: 3600 },
  });
  return res.json();
}

// Used in layout
export default async function Layout({ children }: { children: React.ReactNode }) {
  const settings = await getSettings();
  return <html lang={settings.locale}><body>{children}</body></html>;
}

// Same fetch in page is deduplicated automatically","// BAD: Disabling cache everywhere
export default async function Page() {
  const data = await fetch('https://api.example.com/data', {
    cache: 'no-store', // Disables ALL caching unnecessarily
  });
  const settings = await fetch('https://api.example.com/settings', {
    cache: 'no-store', // Static data should be cached!
  });
  return <div>{JSON.stringify(data)}</div>;
}",high,https://nextjs.org/docs/app/building-your-application/caching#request-memoization
12,Caching,"Use unstable_cache and next.revalidate for granular caching","For non-fetch data sources like database queries use the unstable_cache wrapper (or the React cache function) to enable caching with tags and revalidation. Set next.revalidate on fetch for time-based invalidation.","Wrap database calls with unstable_cache and provide meaningful tags; use next.revalidate with fetch for ISR-like behavior","Do not call the database without caching in production for read-heavy routes; do not forget to add tags so you can revalidate granularly","// lib/data.ts
import { unstable_cache } from 'next/cache';
import { db } from '@/lib/db';

export const getCachedPosts = unstable_cache(
  async (authorId: string) => {
    return db.post.findMany({
      where: { authorId },
      orderBy: { createdAt: 'desc' },
    });
  },
  ['posts-by-author'],
  { revalidate: 600, tags: ['posts'] }
);

// app/author/[id]/page.tsx
export default async function AuthorPage({ params }: { params: Promise<{ id: string }> }) {
  const { id } = await params;
  const posts = await getCachedPosts(id);
  return <ul>{posts.map(p => <li key={p.id}>{p.title}</li>)}</ul>;
}","// BAD: Uncached database query on every request
// app/author/[id]/page.tsx
export default async function AuthorPage({ params }: { params: Promise<{ id: string }> }) {
  const { id } = await params;
  // Hits the database on every single request
  const posts = await db.post.findMany({
    where: { authorId: id },
  });
  return <ul>{posts.map(p => <li key={p.id}>{p.title}</li>)}</ul>;
}",medium,https://nextjs.org/docs/app/api-reference/functions/unstable_cache
13,Middleware,"Use middleware for auth redirects and i18n","Next.js middleware runs before every matched request at the edge. Use it for authentication checks, redirects, internationalization, and request header manipulation. Define it in middleware.ts at the project root.","Create a middleware.ts at the project root; use the matcher config to limit which routes it runs on; keep middleware lightweight","Do not put heavy computation or database queries in middleware; do not forget the matcher config causing it to run on static assets","// middleware.ts
import { NextResponse } from 'next/server';
import type { NextRequest } from 'next/server';

export function middleware(request: NextRequest) {
  const token = request.cookies.get('session')?.value;
  if (!token && request.nextUrl.pathname.startsWith('/dashboard')) {
    return NextResponse.redirect(new URL('/login', request.url));
  }
  return NextResponse.next();
}

export const config = {
  matcher: ['/dashboard/:path*', '/settings/:path*'],
};","// BAD: No matcher config, runs on every request including static files
// middleware.ts
import { NextResponse } from 'next/server';

export async function middleware(request: any) {
  // Runs on EVERY request: images, CSS, JS, etc.
  const user = await db.user.findUnique({ where: { id: '1' } });
  if (!user) return NextResponse.redirect(new URL('/login', request.url));
  return NextResponse.next();
}
// Missing config.matcher!",high,https://nextjs.org/docs/app/building-your-application/routing/middleware
14,Layouts,"Use root layout and nested layouts","The root layout in app/layout.tsx is required and must include html and body tags. Nested layouts wrap child routes and preserve state during navigation. They are ideal for shared navigation and sidebars.","Create a root layout.tsx with html and body tags; use nested layouts for shared UI per route group; pass children as a prop","Do not omit the root layout; do not put html/body tags in nested layouts; do not use layouts for data that changes per page","// app/layout.tsx
import type { Metadata } from 'next';
import { Inter } from 'next/font/google';
import './globals.css';

const inter = Inter({ subsets: ['latin'] });

export const metadata: Metadata = {
  title: 'My App',
  description: 'Built with Next.js',
};

export default function RootLayout({
  children,
}: { children: React.ReactNode }) {
  return (
    <html lang=""en"">
      <body className={inter.className}>{children}</body>
    </html>
  );
}","// BAD: Missing required html/body in root layout
// app/layout.tsx
export default function RootLayout({ children }: { children: React.ReactNode }) {
  return <div>{children}</div>; // Missing html and body tags!
}

// BAD: Duplicating html/body in nested layout
// app/dashboard/layout.tsx
export default function DashLayout({ children }: { children: React.ReactNode }) {
  return <html><body><nav>Dash</nav>{children}</body></html>;
}",critical,https://nextjs.org/docs/app/building-your-application/routing/layouts-and-templates
15,Loading/Error,"Use loading.tsx and error.tsx conventions","Next.js uses special file conventions: loading.tsx creates an instant loading UI with React Suspense, error.tsx creates an error boundary that catches errors in the route segment. Both receive automatic wrapping.","Create loading.tsx for skeleton UIs during data fetching; create error.tsx as a client component with a retry mechanism","Do not forget that error.tsx must be a client component; do not create loading states manually when loading.tsx works","// app/dashboard/loading.tsx
export default function DashboardLoading() {
  return (
    <div className=""animate-pulse"">
      <div className=""h-8 bg-gray-200 rounded w-1/4 mb-4"" />
      <div className=""h-64 bg-gray-200 rounded"" />
    </div>
  );
}

// app/dashboard/error.tsx
""use client"";
export default function DashboardError({
  error,
  reset,
}: { error: Error & { digest?: string }; reset: () => void }) {
  return (
    <div>
      <h2>Something went wrong!</h2>
      <button onClick={() => reset()}>Try again</button>
    </div>
  );
}","// BAD: Manual loading state instead of loading.tsx
""use client"";
import { useState, useEffect } from 'react';

export default function Dashboard() {
  const [loading, setLoading] = useState(true);
  const [data, setData] = useState(null);
  useEffect(() => {
    fetch('/api/data').then(r => r.json()).then(d => {
      setData(d);
      setLoading(false);
    });
  }, []);
  if (loading) return <div>Loading...</div>;
  return <div>{JSON.stringify(data)}</div>;
}",high,https://nextjs.org/docs/app/building-your-application/routing/loading-ui-and-streaming
16,API Routes,"Use Route Handlers for API endpoints","Route Handlers are defined in route.ts files inside the app directory. They support standard HTTP methods (GET, POST, PUT, DELETE, PATCH) as named exports. They run on the server and can access all Node.js APIs.","Export named functions matching HTTP methods from route.ts files; return NextResponse with proper status codes and content types","Do not create route.ts in the same folder as page.tsx; do not use the old pages/api convention with App Router","// app/api/posts/route.ts
import { NextRequest, NextResponse } from 'next/server';
import { db } from '@/lib/db';

export async function GET(request: NextRequest) {
  const searchParams = request.nextUrl.searchParams;
  const page = parseInt(searchParams.get('page') ?? '1');
  const posts = await db.post.findMany({ skip: (page - 1) * 10, take: 10 });
  return NextResponse.json(posts);
}

export async function POST(request: NextRequest) {
  const body = await request.json();
  const post = await db.post.create({ data: body });
  return NextResponse.json(post, { status: 201 });
}","// BAD: Using pages/api convention in App Router project
// pages/api/posts.ts  <-- Old convention
import type { NextApiRequest, NextApiResponse } from 'next';

export default function handler(req: NextApiRequest, res: NextApiResponse) {
  if (req.method === 'GET') {
    res.status(200).json({ posts: [] });
  }
}",high,https://nextjs.org/docs/app/building-your-application/routing/route-handlers
17,API Routes,"Use streaming responses with ReadableStream","Route Handlers can stream responses using the Web Streams API. This is useful for server-sent events, AI chat responses, and large data transfers where you want to send data incrementally.","Use ReadableStream in Route Handlers for streaming; set appropriate Content-Type headers for SSE or streaming responses","Do not buffer entire large responses in memory before sending; do not forget to close the stream when done","// app/api/chat/route.ts
import { NextRequest } from 'next/server';

export async function POST(request: NextRequest) {
  const { prompt } = await request.json();
  const encoder = new TextEncoder();
  const stream = new ReadableStream({
    async start(controller) {
      const chunks = await getAIResponse(prompt);
      for await (const chunk of chunks) {
        controller.enqueue(encoder.encode(`data: ${JSON.stringify(chunk)}\n\n`));
      }
      controller.close();
    },
  });
  return new Response(stream, {
    headers: { 'Content-Type': 'text/event-stream' },
  });
}","// BAD: Buffering entire response before sending
// app/api/chat/route.ts
export async function POST(request: Request) {
  const { prompt } = await request.json();
  // Waits for ALL chunks before sending anything
  const allChunks: string[] = [];
  for await (const chunk of await getAIResponse(prompt)) {
    allChunks.push(chunk);
  }
  return Response.json({ response: allChunks.join('') });
  // User sees nothing until entire response is complete
}",medium,https://nextjs.org/docs/app/building-your-application/routing/route-handlers#streaming
18,Authentication,"Use NextAuth.js / Auth.js for authentication","Auth.js (NextAuth.js v5) provides a complete authentication solution for Next.js with support for OAuth providers, credentials, and session management. It integrates with the App Router middleware and server components.","Configure Auth.js in auth.ts at the project root; use the auth() helper in server components and middleware; protect routes via middleware","Do not store raw passwords; do not implement custom session management when Auth.js handles it; do not expose session tokens to client components","// auth.ts
import NextAuth from 'next-auth';
import GitHub from 'next-auth/providers/github';
import { PrismaAdapter } from '@auth/prisma-adapter';
import { prisma } from '@/lib/prisma';

export const { handlers, auth, signIn, signOut } = NextAuth({
  adapter: PrismaAdapter(prisma),
  providers: [GitHub],
});

// app/api/auth/[...nextauth]/route.ts
import { handlers } from '@/auth';
export const { GET, POST } = handlers;

// app/profile/page.tsx
import { auth } from '@/auth';
import { redirect } from 'next/navigation';

export default async function Profile() {
  const session = await auth();
  if (!session) redirect('/login');
  return <h1>Hello {session.user?.name}</h1>;
}","// BAD: Rolling custom auth without proper security
// app/api/login/route.ts
export async function POST(req: Request) {
  const { email, password } = await req.json();
  const user = await db.user.findUnique({ where: { email } });
  if (user?.password === password) { // Plain text comparison!
    const token = btoa(user.id); // Not a real JWT!
    return Response.json({ token });
  }
  return Response.json({ error: 'Invalid' }, { status: 401 });
}",critical,https://nextjs.org/docs/app/building-your-application/authentication
19,Database,"Use Prisma with server components for direct DB access","Prisma ORM integrates seamlessly with Next.js server components for type-safe database access. Create a singleton PrismaClient instance to avoid connection pool exhaustion during development hot reloads.","Create a global singleton PrismaClient in lib/prisma.ts; use Prisma directly in server components and server actions; leverage Prisma types for end-to-end type safety","Do not create a new PrismaClient on every request; do not import Prisma in client components; do not expose database queries in client-side code","// lib/prisma.ts
import { PrismaClient } from '@prisma/client';

const globalForPrisma = globalThis as unknown as {
  prisma: PrismaClient | undefined;
};

export const prisma = globalForPrisma.prisma ?? new PrismaClient();
if (process.env.NODE_ENV !== 'production') globalForPrisma.prisma = prisma;

// app/posts/page.tsx
import { prisma } from '@/lib/prisma';

export default async function PostsPage() {
  const posts = await prisma.post.findMany({
    include: { author: true },
    orderBy: { createdAt: 'desc' },
  });
  return <ul>{posts.map(p => <li key={p.id}>{p.title} by {p.author.name}</li>)}</ul>;
}","// BAD: New PrismaClient on every request
// app/posts/page.tsx
import { PrismaClient } from '@prisma/client';

export default async function PostsPage() {
  const prisma = new PrismaClient(); // Creates new connection each time!
  const posts = await prisma.post.findMany();
  // Connection pool exhaustion in development
  // Too many database connections in production
  return <ul>{posts.map(p => <li key={p.id}>{p.title}</li>)}</ul>;
}",critical,https://nextjs.org/docs/app/building-your-application/configuring/environment-variables
20,Environment Variables,"Use NEXT_PUBLIC_ prefix for client exposure","Next.js only exposes environment variables prefixed with NEXT_PUBLIC_ to the browser bundle. Server-only secrets must never have this prefix. Access server variables directly via process.env in server components.","Prefix client-needed variables with NEXT_PUBLIC_; keep API keys and secrets without the prefix; use .env.local for local development","Do not expose API keys or secrets with the NEXT_PUBLIC_ prefix; do not access non-prefixed env vars in client components","// .env.local
DATABASE_URL=""postgresql://user:pass@localhost:5432/mydb""
API_SECRET_KEY=""sk-secret-key-never-expose""
NEXT_PUBLIC_APP_URL=""https://myapp.com""
NEXT_PUBLIC_ANALYTICS_ID=""G-XXXXXXXXXX""

// app/page.tsx (Server Component - can access all env vars)
const dbUrl = process.env.DATABASE_URL; // Works on server

// components/analytics.tsx (Client Component)
""use client"";
const analyticsId = process.env.NEXT_PUBLIC_ANALYTICS_ID; // Works on client","// BAD: Exposing secrets to the client
// .env.local
NEXT_PUBLIC_DATABASE_URL=""postgresql://user:pass@host/db""
NEXT_PUBLIC_API_SECRET=""sk-secret-key""
// These are now visible in the browser bundle!

// BAD: Trying to use server vars in client component
""use client"";
export function Config() {
  const secret = process.env.API_SECRET; // undefined on client!
  return <div>{secret}</div>;
}",critical,https://nextjs.org/docs/app/building-your-application/configuring/environment-variables
21,Image Optimization,"Use next/image for optimized image loading","The next/image component automatically optimizes images with lazy loading, responsive sizing, and modern formats (WebP/AVIF). It prevents layout shift by requiring width and height or using the fill prop.","Use the Image component from next/image with explicit width/height or the fill prop; use priority for above-the-fold images; configure remotePatterns for external images","Do not use plain img tags; do not skip width and height causing layout shift; do not forget to configure remotePatterns in next.config for external images","// app/hero/page.tsx
import Image from 'next/image';

export default function HeroSection() {
  return (
    <section>
      <Image
        src=""/hero.jpg""
        alt=""Hero banner showing product showcase""
        width={1200}
        height={630}
        priority
        className=""rounded-lg""
      />
    </section>
  );
}","// BAD: Using plain img tag
export default function HeroSection() {
  return (
    <section>
      {/* No optimization, no lazy loading, causes layout shift */}
      <img src=""/hero.jpg"" />
      {/* No alt text, no dimensions specified */}
      <img src=""https://cdn.example.com/avatar.jpg"" />
    </section>
  );
}",high,https://nextjs.org/docs/app/api-reference/components/image
22,Metadata,"Use generateMetadata for dynamic SEO","Next.js provides a Metadata API for defining page metadata. Use the static metadata export for fixed values and the generateMetadata function for dynamic metadata that depends on route params or fetched data.","Export a metadata object for static pages or an async generateMetadata function for dynamic pages; include title, description, and Open Graph tags","Do not use manual head tags; do not duplicate metadata across pages when layouts can define shared defaults","// app/blog/[slug]/page.tsx
import type { Metadata } from 'next';
import { db } from '@/lib/db';

export async function generateMetadata(
  { params }: { params: Promise<{ slug: string }> }
): Promise<Metadata> {
  const { slug } = await params;
  const post = await db.post.findUnique({ where: { slug } });
  return {
    title: post?.title ?? 'Blog Post',
    description: post?.excerpt ?? 'Read our latest blog post',
    openGraph: {
      title: post?.title,
      images: [post?.coverImage ?? '/default-og.jpg'],
    },
  };
}","// BAD: Manual head manipulation instead of Metadata API
export default function BlogPost() {
  return (
    <>
      {/* This does not work properly in App Router */}
      <head>
        <title>My Post</title>
        <meta name=""description"" content=""A post"" />
      </head>
      <article>Content here</article>
    </>
  );
}",high,https://nextjs.org/docs/app/building-your-application/optimizing/metadata
23,TypeScript,"Use typed page props and params","Next.js App Router provides specific TypeScript types for page and layout props. Always type your params and searchParams as Promise types (Next.js 15+) and use proper interfaces for full type safety.","Define explicit interfaces for page props with params as Promise<{ key: string }>; use the generated types from next for PageProps; validate params at runtime","Do not use any type for page props; do not assume params are always present without validation; do not skip the Promise type for params in Next.js 15+","// app/products/[id]/page.tsx
import { notFound } from 'next/navigation';
import { db } from '@/lib/db';

interface ProductPageProps {
  params: Promise<{ id: string }>;
  searchParams: Promise<{ [key: string]: string | string[] | undefined }>;
}

export default async function ProductPage({ params, searchParams }: ProductPageProps) {
  const { id } = await params;
  const { variant } = await searchParams;
  const product = await db.product.findUnique({ where: { id } });
  if (!product) notFound();
  return <h1>{product.name}</h1>;
}","// BAD: Untyped page props
// app/products/[id]/page.tsx
export default async function ProductPage({ params, searchParams }: any) {
  const id = params.id; // No type safety, missing await
  // TypeScript cannot catch errors here
  const product = await db.product.findUnique({
    where: { id: parseInt(id) }, // Might be NaN
  });
  return <h1>{product.name}</h1>; // product might be null
}",high,https://nextjs.org/docs/app/building-your-application/configuring/typescript
24,Performance,"Leverage React Server Components for performance","React Server Components reduce the JavaScript bundle sent to clients by keeping server-only code on the server. Components that fetch data, access backends, or use large dependencies should remain server components.","Keep data-fetching and heavy-dependency components as server components; use Suspense boundaries for streaming; push client interactivity to leaf components","Do not add ""use client"" to data-fetching components; do not import large server-only libraries in client components; do not wrap entire subtrees in a single client component","// Optimal component composition pattern
// app/dashboard/page.tsx (Server Component)
import { Suspense } from 'react';
import { RevenueChart } from '@/components/revenue-chart';
import { InteractiveFilters } from '@/components/filters';

export default async function Dashboard() {
  return (
    <main>
      <h1>Dashboard</h1>
      <InteractiveFilters />
      <Suspense fallback={<div>Loading chart...</div>}>
        <RevenueChart />
      </Suspense>
    </main>
  );
}","// BAD: Entire dashboard as a client component
""use client"";
import { useState, useEffect } from 'react';
import { Chart } from 'chart.js'; // 200KB+ library sent to client

export default function Dashboard() {
  const [data, setData] = useState(null);
  useEffect(() => {
    fetch('/api/revenue').then(r => r.json()).then(setData);
  }, []);
  // All code shipped to client, slow initial load
  // No streaming, no Suspense benefits
  return <div><Chart data={data} /></div>;
}",critical,https://nextjs.org/docs/app/building-your-application/rendering/server-components#benefits
25,Deployment,"Configure standalone output for Docker and self-hosting","Next.js supports multiple deployment targets. Use output: ""standalone"" in next.config for Docker deployments to create a minimal self-contained build. Vercel deployments work automatically with zero config.","Set output: ""standalone"" in next.config.ts for Docker/self-hosted; use a multi-stage Dockerfile; copy public/ and .next/static/ alongside the standalone output","Do not deploy the full node_modules to production; do not skip the public/ and .next/static/ copy step in Docker; do not hardcode environment variables at build time","// next.config.ts
import type { NextConfig } from 'next';

const nextConfig: NextConfig = {
  output: 'standalone',
};

export default nextConfig;

// Dockerfile
// FROM node:20-alpine AS builder
// WORKDIR /app
// COPY package*.json ./
// RUN npm ci
// COPY . .
// RUN npm run build
// FROM node:20-alpine AS runner
// WORKDIR /app
// COPY --from=builder /app/.next/standalone ./
// COPY --from=builder /app/public ./public
// COPY --from=builder /app/.next/static ./.next/static
// CMD [""node"", ""server.js""]","// BAD: Deploying with full node_modules
// Dockerfile
// FROM node:20
// WORKDIR /app
// COPY . .
// RUN npm install          # Installs ALL deps including devDependencies
// RUN npm run build
// CMD [""npm"", ""start""]     # Huge image, slow startup
// # No standalone output, no multi-stage build
// # Final image is 1GB+ instead of ~100MB",medium,https://nextjs.org/docs/app/building-your-application/deploying
