No,Category,Guideline,Description,Do,Dont,Code Good,Code Bad,Severity,Docs URL
15,Authentication,"Use preHandler hook for route-level authentication guards","Create reusable authentication middleware as a preHandler hook function that can be applied selectively to routes or route groups that require authentication.","Create a reusable authenticate function and apply it via preHandler on protected routes","Don't duplicate auth verification logic in each route handler or apply auth globally when some routes should be public","import { FastifyInstance, FastifyRequest, FastifyReply } from 'fastify';

async function authenticate(req: FastifyRequest, reply: FastifyReply) {
  try {
    await req.jwtVerify();
  } catch (err) {
    reply.code(401).send({ error: 'Invalid or expired token' });
  }
}

async function requireRole(role: string) {
  return async (req: FastifyRequest, reply: FastifyReply) => {
    const user = req.user as { role: string };
    if (user.role !== role) {
      reply.code(403).send({ error: 'Insufficient permissions' });
    }
  };
}

export async function adminRoutes(fastify: FastifyInstance) {
  fastify.get('/admin/dashboard', {
    preHandler: [authenticate, await requireRole('admin')],
  }, async (req) => {
    return { dashboard: await getDashboard() };
  });
}","import { FastifyInstance } from 'fastify';

// Auth applied globally - breaks public endpoints
fastify.addHook('preHandler', async (req, reply) => {
  await req.jwtVerify();
});

// This public route now incorrectly requires auth
fastify.get('/health', async () => {
  return { status: 'ok' };
});",high,https://fastify.dev/docs/latest/Reference/Hooks/#prehandler
16,CORS,"Configure @fastify/cors plugin properly","Register @fastify/cors with explicit origin, methods, and credentials settings instead of using permissive defaults that allow any origin.","Specify exact allowed origins, methods, and headers in the CORS configuration","Don't use origin: true or origin: '*' in production as it allows any domain to make requests","import cors from '@fastify/cors';
import { FastifyInstance } from 'fastify';

export async function setupCors(fastify: FastifyInstance) {
  await fastify.register(cors, {
    origin: [
      'https://app.example.com',
      'https://admin.example.com',
    ],
    methods: ['GET', 'POST', 'PUT', 'DELETE', 'PATCH'],
    credentials: true,
    allowedHeaders: ['Content-Type', 'Authorization'],
    maxAge: 86400,
  });
}","import cors from '@fastify/cors';
import { FastifyInstance } from 'fastify';

export async function setupCors(fastify: FastifyInstance) {
  await fastify.register(cors, {
    origin: true, // allows ALL origins
    // No methods restriction
    // No credentials handling
    // No maxAge caching
  });
}",critical,https://fastify.dev/docs/latest/Guides/Getting-Started/#loading-order-of-your-plugins
17,Database,"Integrate Prisma via a Fastify decorator plugin","Register Prisma as a decorated property on the Fastify instance with proper connection lifecycle management including graceful disconnect on server close.","Create a Prisma plugin with fp() that decorates the instance and handles onClose cleanup","Don't import PrismaClient directly in route files or create multiple client instances","import fp from 'fastify-plugin';
import { FastifyInstance } from 'fastify';
import { PrismaClient } from '@prisma/client';

declare module 'fastify' {
  interface FastifyInstance {
    prisma: PrismaClient;
  }
}

export default fp(async (fastify: FastifyInstance) => {
  const prisma = new PrismaClient({
    log: ['query', 'warn', 'error'],
  });
  await prisma.$connect();
  fastify.decorate('prisma', prisma);
  fastify.addHook('onClose', async () => {
    await prisma.$disconnect();
  });
});

// In route: fastify.prisma.user.findMany()","import { PrismaClient } from '@prisma/client';

// New client per request - connection leak
fastify.get('/users', async () => {
  const prisma = new PrismaClient();
  const users = await prisma.user.findMany();
  // Forgot to disconnect - connection pool exhaustion
  return users;
});",critical,https://fastify.dev/docs/latest/Reference/Decorators/
18,Testing,"Use inject() method for integration testing","Fastify's inject() method sends fake HTTP requests without starting a real server, enabling fast and reliable integration tests that exercise the full request lifecycle.","Use app.inject() with method, url, payload, and headers to test routes without network overhead","Don't start a real server with listen() in tests or use external HTTP clients for integration tests","import { test, expect } from 'vitest';
import { buildApp } from '../src/app';

test('POST /users creates a user', async () => {
  const app = await buildApp();

  const response = await app.inject({
    method: 'POST',
    url: '/users',
    payload: { name: 'Alice', email: 'alice@example.com' },
    headers: { 'content-type': 'application/json' },
  });

  expect(response.statusCode).toBe(201);
  expect(response.json()).toMatchObject({
    name: 'Alice',
    email: 'alice@example.com',
  });

  await app.close();
});","import { test, expect } from 'vitest';
import { buildApp } from '../src/app';

test('POST /users creates a user', async () => {
  const app = await buildApp();
  await app.listen({ port: 0 }); // Starts real server - slow and flaky
  const addr = app.server.address();

  const res = await fetch(`http://localhost:${addr.port}/users`, {
    method: 'POST',
    body: JSON.stringify({ name: 'Alice' }),
  });

  expect(res.status).toBe(201);
  await app.close();
});",high,https://fastify.dev/docs/latest/Guides/Testing/
19,Testing,"Separate app builder for testable configuration","Export a buildApp factory function that creates and configures the Fastify instance so tests can create isolated instances with different configurations.","Export a buildApp() function that returns a configured Fastify instance for both production and testing","Don't export a singleton app instance that carries state between tests","import Fastify, { FastifyInstance } from 'fastify';
import dbPlugin from './plugins/db';
import authPlugin from './plugins/auth';
import userRoutes from './routes/users';

export async function buildApp(opts = {}): Promise<FastifyInstance> {
  const app = Fastify({
    logger: opts.logger ?? false,
    ...opts,
  });

  await app.register(dbPlugin);
  await app.register(authPlugin);
  await app.register(userRoutes, { prefix: '/api' });
  await app.ready();

  return app;
}","import Fastify from 'fastify';

// Singleton - shared state between tests
const app = Fastify({ logger: true });

app.register(require('./plugins/db'));
app.register(require('./routes/users'));

export default app;

// Tests import the same instance
// State leaks between test runs
// Cannot customize config per test",high,https://fastify.dev/docs/latest/Guides/Testing/#separating-concerns-makes-testing-easy
20,Logging,"Configure built-in Pino logger with appropriate settings","Fastify uses Pino for high-performance structured logging. Configure log level per environment, use serializers for sensitive data, and add request context automatically.","Configure Pino with environment-based log level, custom serializers, and redaction paths","Don't use console.log for application logging or disable the logger in production","import Fastify from 'fastify';

const app = Fastify({
  logger: {
    level: process.env.LOG_LEVEL ?? 'info',
    serializers: {
      req(request) {
        return {
          method: request.method,
          url: request.url,
          hostname: request.hostname,
        };
      },
    },
    redact: ['req.headers.authorization', 'req.headers.cookie'],
    transport: process.env.NODE_ENV !== 'production'
      ? { target: 'pino-pretty', options: { colorize: true } }
      : undefined,
  },
});

// Usage in routes: req.log.info({ userId }, 'User fetched');","import Fastify from 'fastify';

const app = Fastify({ logger: false });

// Using console.log - unstructured, no levels, no context
app.get('/users/:id', async (req) => {
  console.log('Fetching user:', req.params);
  const user = await findUser(req.params.id);
  console.log('Found user:', user);
  return user;
});",medium,https://fastify.dev/docs/latest/Reference/Logging/
21,TypeScript,"Extend FastifyInstance interface with module augmentation","Use TypeScript module augmentation to add type definitions for custom decorators, ensuring type safety when accessing decorated properties throughout the application.","Declare module 'fastify' augmentations in a dedicated types file and import it early","Don't use type assertions (as any) to access custom decorators or skip type definitions","// types/fastify.d.ts
import { FastifyInstance } from 'fastify';
import { PrismaClient } from '@prisma/client';
import { Redis } from 'ioredis';

declare module 'fastify' {
  interface FastifyInstance {
    prisma: PrismaClient;
    redis: Redis;
    config: { jwtSecret: string; apiKey: string };
  }
  interface FastifyRequest {
    user: { id: string; role: string } | null;
  }
}

// Now in routes: fastify.prisma is fully typed
// req.user is typed across all handlers","// No type augmentation - using assertions everywhere
fastify.get('/users', async (req, reply) => {
  const prisma = (fastify as any).prisma;
  const user = (req as any).user;
  // No autocomplete, no compile-time errors
  // Typos like (fastify as any).prism silently return undefined
  const users = await prisma.user.findMany();
  return users;
});",high,https://fastify.dev/docs/latest/Reference/TypeScript/#creating-a-typescript-fastify-plugin
22,TypeScript,"Use Type Providers for end-to-end type safety","Configure a Type Provider (TypeBox or Zod) at the Fastify instance level so route schemas automatically infer request and response types without manual generics.","Register a type provider and use withTypeProvider() for automatic schema-to-type inference","Don't manually duplicate types as both TypeScript interfaces and JSON Schema when a type provider can unify them","import Fastify from 'fastify';
import { TypeBoxTypeProvider } from '@fastify/type-provider-typebox';
import { Type } from '@sinclair/typebox';

const app = Fastify().withTypeProvider<TypeBoxTypeProvider>();

app.post('/users', {
  schema: {
    body: Type.Object({
      name: Type.String(),
      email: Type.String({ format: 'email' }),
    }),
    response: {
      201: Type.Object({
        id: Type.String(),
        name: Type.String(),
      }),
    },
  },
}, async (req, reply) => {
  // req.body is typed as { name: string; email: string }
  const user = await createUser(req.body);
  return reply.code(201).send(user);
});","import Fastify from 'fastify';

const app = Fastify();

interface CreateUserBody { name: string; email: string; }
const bodySchema = {
  type: 'object',
  properties: { name: { type: 'string' }, email: { type: 'string' } },
};

// Types and schemas manually kept in sync - error-prone
app.post<{ Body: CreateUserBody }>('/users', {
  schema: { body: bodySchema },
}, async (req) => {
  return await createUser(req.body);
});",medium,https://fastify.dev/docs/latest/Reference/Type-Providers/
23,Performance,"Configure connection pooling and keep-alive settings","Tune Fastify's HTTP server keep-alive, connection timeout, and request timeout settings for production workloads to optimize throughput and resource usage.","Set keepAliveTimeout, connectionTimeout, and requestTimeout based on your deployment environment","Don't use default timeout values in production or set excessively long timeouts that waste resources","import Fastify from 'fastify';

const app = Fastify({
  logger: true,
  connectionTimeout: 10000,
  keepAliveTimeout: 72000,
  requestTimeout: 30000,
  bodyLimit: 1048576, // 1MB
  maxParamLength: 200,
});

app.server.maxHeadersCount = 50;
app.server.headersTimeout = 60000;

app.listen({ port: 3000, host: '0.0.0.0' }, (err) => {
  if (err) {
    app.log.error(err);
    process.exit(1);
  }
});","import Fastify from 'fastify';

const app = Fastify({ logger: true });

// Default timeouts:
// keepAliveTimeout: 72000 (ok but unintentional)
// connectionTimeout: 0 (no limit - dangerous)
// No bodyLimit - vulnerable to large payload attacks
// No host binding - only listens on localhost

app.listen({ port: 3000 });",medium,https://fastify.dev/docs/latest/Reference/Server/#connectiontimeout
24,Plugins,"Use @fastify/autoload for automatic plugin registration","@fastify/autoload scans directories and registers all plugins automatically with path-based route prefixing, eliminating manual plugin registration boilerplate.","Use autoload with dir path to automatically register plugins and routes from directories","Don't manually import and register every plugin and route file as the application grows","import Fastify from 'fastify';
import autoload from '@fastify/autoload';
import { join } from 'node:path';

const app = Fastify({ logger: true });

// Auto-register all plugins in ./plugins
app.register(autoload, {
  dir: join(__dirname, 'plugins'),
  encapsulate: false,
});

// Auto-register all routes in ./routes with path prefixes
app.register(autoload, {
  dir: join(__dirname, 'routes'),
  options: { prefix: '/api' },
  routeParams: true,
});

export default app;","import Fastify from 'fastify';
import dbPlugin from './plugins/db';
import authPlugin from './plugins/auth';
import cachePlugin from './plugins/cache';
import userRoutes from './routes/users';
import postRoutes from './routes/posts';
import commentRoutes from './routes/comments';
// ... 20 more imports

const app = Fastify({ logger: true });
app.register(dbPlugin);
app.register(authPlugin);
app.register(cachePlugin);
app.register(userRoutes, { prefix: '/api/users' });
app.register(postRoutes, { prefix: '/api/posts' });
app.register(commentRoutes, { prefix: '/api/comments' });
// ... 20 more registrations",medium,https://fastify.dev/docs/latest/Guides/Getting-Started/#loading-order-of-your-plugins
25,Deployment,"Implement graceful shutdown with close listeners","Handle SIGINT and SIGTERM signals to gracefully close the Fastify server, allowing in-flight requests to complete and cleaning up database connections before exiting.","Listen for process signals and call app.close() which triggers onClose hooks for all registered plugins","Don't call process.exit() immediately or ignore shutdown signals which can corrupt in-flight requests","import Fastify from 'fastify';

const app = Fastify({ logger: true });

const closeGracefully = async (signal: string) => {
  app.log.info({ signal }, 'Received signal, shutting down');
  await app.close();
  process.exit(0);
};

process.on('SIGINT', closeGracefully);
process.on('SIGTERM', closeGracefully);

app.addHook('onClose', async (instance) => {
  instance.log.info('Cleaning up resources');
  // All decorated plugins with onClose hooks run here
  // e.g., prisma.$disconnect(), redis.quit()
});

app.listen({ port: 3000, host: '0.0.0.0' }, (err) => {
  if (err) {
    app.log.error(err);
    process.exit(1);
  }
});","import Fastify from 'fastify';

const app = Fastify({ logger: true });

app.listen({ port: 3000 });

// No signal handling at all:
// - SIGTERM kills the process immediately
// - In-flight requests are dropped
// - Database connections are not closed
// - File handles may leak",critical,https://fastify.dev/docs/latest/Reference/Server/#close
